Communes,code_ofs,district_electoral,dim1,dim1_acp,dim2_acp,dim3_acp,effectif,liste_eag_2022,part_eag_2022,part_gauche_2022,part_ps_verts,raboud_voix,part_raboud_2026,tendance_raboud,particip_moy,part_eag_cc,ecart,levier,part_manquante,voix_quorum,voix_siege,statut_district,marge_ecart,marge_raboud,marge_reservoir,marge_progression,source_marge,potentiel_commune,potentiel_district,score_district,score_priorite,score_marge,part_score_district,voix_a_trouver,voix_quorum_commune,profil,cluster,type_electorat,message_cle
Molondin,5921,Yverdon,-1.8121233064837672,-1.8121233064837672,1.431898496261917,0.4815061714295212,64,TRUE,0.015625,0.234375,0.21875,3,0.028846153846153848,0.013221153846153848,0.5095867513556556,NA,0.011672017849690935,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.013221153846153848,0.021875000000000002,0.021875000000000002,reservoir_ps_verts,1.4000000000000001,1253.2482865814402,3.520360355565843,0.003932584269662922,0.06144662921348315,0.0011170970788389133,1,0,implantation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Montagny-près-Yverdon,5922,Yverdon,-0.23600220339256744,-0.23600220339256744,0.38340856135773266,0.08649959860116167,154,TRUE,0.05194805194805195,0.36363636363636365,0.3116883116883117,14,0.05303030303030303,0.0010822510822510803,0.460977954145188,NA,0.02574432271906707,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.0010822510822510803,0.03116883116883117,0.03116883116883117,reservoir_ps_verts,8,1253.2482865814402,3.520360355565843,0.02247191011235955,0.0875528965416606,0.006383411879079504,3,0,report_gauche,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Montcherand,5756,Yverdon,-0.12632337729213067,-0.12632337729213067,-0.3882139111430185,1.8312177452639058,120,TRUE,0.08333333333333333,0.3416666666666667,0.25833333333333336,16,0.07547169811320754,-0.007861635220125784,0.5235887671491058,NA,0.055581223199695544,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.025833333333333337,0.025833333333333337,reservoir_ps_verts,10,1253.2482865814402,3.520360355565843,0.028089887640449437,0.07256554307116106,0.00797926484884938,3,0,implantation,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Mutrux,5563,Yverdon,-0.7549312356762443,-0.7549312356762443,0.4916075839445395,-3.1227422359018013,40,TRUE,0.05,0.4,0.35000000000000003,1,0.018518518518518517,-0.031481481481481485,0.39771017720727586,NA,0.031122204435934758,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.035,0.035,reservoir_ps_verts,2,1253.2482865814402,3.520360355565843,0.0056179775280898875,0.09831460674157304,0.001595852969769876,1,0,report_gauche,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Novalles,5564,Yverdon,-0.2961519024065109,-0.2961519024065109,-0.14673849555202212,1.9878941583665997,33,TRUE,0,0.2727272727272727,0.2727272727272727,3,0.05,0.05,0.6320315530841846,NA,-0.02535457129499566,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0.02535457129499566,0.05,0.02727272727272727,0.05,raboud_2026,1.6500000000000001,1253.2482865814402,3.520360355565843,0.0046348314606741575,0.1404494382022472,0.0013165787000601478,1,0,persuasion,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Onnens VD,5565,Yverdon,0.6253506449161635,0.6253506449161635,0.2127706470721964,0.8870931243587304,110,TRUE,0.02727272727272727,0.44545454545454544,0.41818181818181815,14,0.06796116504854369,0.04068843777581642,0.5316769929283446,NA,-0.011091072864276911,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0.011091072864276911,0.04068843777581642,0.04181818181818182,0.04181818181818182,reservoir_ps_verts,4.6,1253.2482865814402,3.520360355565843,0.012921348314606741,0.11746680286006128,0.0036704618304707146,2,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Orbe,5757,Yverdon,1.4410758785796072,1.4410758785796072,-0.8944901517095827,0.1265008596231651,1019,TRUE,0.0549558390578999,0.44847890088321885,0.39352306182531893,127,0.06958904109589041,0.014633202037990511,0.4469484766808982,NA,0.005076111734627492,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.014633202037990511,0.039352306182531896,0.039352306182531896,reservoir_ps_verts,56,1253.2482865814402,3.520360355565843,0.15730337078651685,0.11054018590598848,0.04468388315355653,16,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Orges,5924,Yverdon,0.25970060469692474,0.25970060469692474,-0.7189867750631238,0.17212654344567724,74,TRUE,0.02702702702702703,0.35135135135135137,0.32432432432432434,9,0.058823529411764705,0.03179650238473768,0.4823903548885016,NA,-0.006174741748129986,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0.006174741748129986,0.03179650238473768,0.032432432432432434,0.032432432432432434,reservoir_ps_verts,2.4000000000000004,1253.2482865814402,3.520360355565843,0.006741573033707866,0.09110233829334953,0.0019150235637238515,1,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Orzens,5925,Yverdon,1.926161756431068,1.926161756431068,-0.7133835723400442,-1.3776457986062616,70,TRUE,0.11428571428571428,0.34285714285714286,0.2285714285714286,11,0.10576923076923077,-0.008516483516483514,0.6550782972035344,NA,0.05755783096837437,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.02285714285714286,0.02285714285714286,reservoir_ps_verts,8,1253.2482865814402,3.520360355565843,0.02247191011235955,0.06420545746388444,0.006383411879079504,3,0,consolidation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Pomy,5926,Yverdon,-1.8885772840174202,-1.8885772840174202,0.2737659078006701,0.08253578937858128,221,TRUE,0.08597285067873303,0.31221719457013575,0.22624434389140272,13,0.03513513513513514,-0.050837715543597894,0.5453985070369309,NA,0.08309920063934086,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.022624434389140274,0.022624434389140274,reservoir_ps_verts,19,1253.2482865814402,3.520360355565843,0.05337078651685393,0.06355178199196707,0.015160603212813822,6,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Premier,5759,Yverdon,1.515278567004768,1.515278567004768,-1.984116883884194,-1.4890132421313733,73,TRUE,0.1095890410958904,0.3561643835616438,0.2465753424657534,12,0.096,-0.013589041095890403,0.6276793122904842,NA,0.058661764032012495,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.024657534246575342,0.024657534246575342,reservoir_ps_verts,8,1253.2482865814402,3.520360355565843,0.02247191011235955,0.06926273664768354,0.006383411879079504,3,0,consolidation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Provence,5566,Yverdon,-0.6011459029804198,-0.6011459029804198,-1.542911339475877,0.1934806978901979,92,TRUE,0.043478260869565216,0.31521739130434784,0.2717391304347826,4,0.025974025974025976,-0.01750423489553924,0.45837431542271573,NA,0.022429414784373356,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.02717391304347826,0.02717391304347826,reservoir_ps_verts,4,1253.2482865814402,3.520360355565843,0.011235955056179775,0.07633121641426477,0.003191705939539752,2,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Rances,5760,Yverdon,-0.47096439155893793,-0.47096439155893793,-0.7173559773547492,0.40469573071927134,150,TRUE,0.06,0.29333333333333333,0.23333333333333334,12,0.05333333333333334,-0.006666666666666661,0.5698509859424441,NA,0.037113328205046335,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.023333333333333334,0.023333333333333334,reservoir_ps_verts,9,1253.2482865814402,3.520360355565843,0.025280898876404494,0.06554307116104868,0.007181338363964442,3,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Romainmôtier-Envy,5761,Yverdon,5.443144487202188,5.443144487202188,-0.7948927765282373,-1.0030770142844558,153,TRUE,0.09803921568627451,0.6928104575163399,0.5947712418300654,33,0.13807531380753138,0.04003609812125687,0.5372872360646982,NA,-0.00833935314563572,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0.00833935314563572,0.04003609812125687,0.05947712418300654,0.05947712418300654,reservoir_ps_verts,15,1253.2482865814402,3.520360355565843,0.042134831460674156,0.16707057354777116,0.011968897273274071,5,0,consolidation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Rovray,5928,Yverdon,-5.573322185386416,-5.573322185386416,-1.7003662061803104,-0.2682169479069915,71,TRUE,0.014084507042253521,0.14084507042253522,0.1267605633802817,1,0.010416666666666666,-0.0036678403755868554,0.7092895740623013,NA,0.06322990978313342,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.01267605633802817,0.01267605633802817,reservoir_ps_verts,1,1253.2482865814402,3.520360355565843,0.0028089887640449437,0.03560689982592182,7.97926484884938e-4,1,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Sainte-Croix,5568,Yverdon,1.0658052698920757,1.0658052698920757,-1.1091283510395271,-0.9156145258592183,1053,TRUE,0.060778727445394115,0.45489078822412155,0.3941120607787274,90,0.05721551176096631,-0.0035632156844278076,0.44383363230742423,NA,0.016196848988931672,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.03941120607787274,0.03941120607787274,reservoir_ps_verts,64,1253.2482865814402,3.520360355565843,0.1797752808988764,0.11070563505020432,0.05106729503263603,19,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Sergey,5762,Yverdon,-0.8627828832531313,-0.8627828832531313,-2.6469817360168104,1.1371309606558908,42,TRUE,0.11904761904761904,0.35714285714285715,0.2380952380952381,2,0.025974025974025976,-0.09307359307359306,0.5591963645060991,NA,0.10169240936070828,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.02380952380952381,0.02380952380952381,reservoir_ps_verts,5,1253.2482865814402,3.520360355565843,0.014044943820224719,0.06688068485821295,0.00398963242442469,2,0,implantation,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Suchy,5929,Yverdon,-1.6404977730524462,-1.6404977730524462,0.25212465674365214,-0.019381450592584722,145,TRUE,0.034482758620689655,0.2620689655172414,0.22758620689655173,15,0.05639097744360902,0.021908218822919365,0.5354599342061068,NA,0.028106868529402293,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.021908218822919365,0.022758620689655173,0.022758620689655173,reservoir_ps_verts,5,1253.2482865814402,3.520360355565843,0.014044943820224719,0.06392870980240217,0.00398963242442469,2,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Suscévaz,5930,Yverdon,-1.6599752168295743,-1.6599752168295743,-0.597487954468363,0.004764780079274682,58,TRUE,0.017241379310344827,0.3448275862068966,0.32758620689655177,1,0.011494252873563218,-0.005747126436781609,0.671739663844927,NA,0.011140460269425369,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.032758620689655175,0.032758620689655175,reservoir_ps_verts,1.9000000000000001,1253.2482865814402,3.520360355565843,0.0053370786516853935,0.09201859744285162,0.0015160603212813824,1,0,report_gauche,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Treycovagnes,5931,Yverdon,0.1532056466053004,0.1532056466053004,0.21459434090055282,-0.005741500550195909,83,TRUE,0.04819277108433735,0.5060240963855421,0.4578313253012048,11,0.06790123456790123,0.01970846348356388,0.4721446428214162,NA,0.016494435245268495,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.01970846348356388,0.04578313253012048,0.04578313253012048,reservoir_ps_verts,4,1253.2482865814402,3.520360355565843,0.011235955056179775,0.12860430485988897,0.003191705939539752,2,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Tévenon,5571,Yverdon,1.8167563743188533,1.8167563743188533,-0.40088964145529854,-0.6879864353045171,179,TRUE,0.09497206703910614,0.4692737430167598,0.3743016759776536,26,0.07602339181286549,-0.01894867522624065,0.5695433307930041,NA,0.03978870430565433,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.037430167597765365,0.037430167597765365,reservoir_ps_verts,17,1253.2482865814402,3.520360355565843,0.047752808988764044,0.10514092021844203,0.013564750243043946,5,0,consolidation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Ursins,5932,Yverdon,-5.87108682153918,-5.87108682153918,-0.9052937081373799,-0.5864262886567214,53,TRUE,0.03773584905660377,0.18867924528301888,0.15094339622641512,2,0.017094017094017096,-0.020641831962586676,0.5822610280903964,NA,0.09108491710912422,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.015094339622641513,0.015094339622641513,reservoir_ps_verts,2,1253.2482865814402,3.520360355565843,0.0056179775280898875,0.04239983040067841,0.001595852969769876,1,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Valeyres-sous-Montagny,5933,Yverdon,1.8696426345342687,1.8696426345342687,1.3702081490112927,0.055030858500801576,169,TRUE,0.0650887573964497,0.40236686390532544,0.33727810650887574,10,0.04329004329004329,-0.021798714106406415,0.46115861197198066,NA,0.009158777669111884,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.03372781065088758,0.03372781065088758,reservoir_ps_verts,11,1253.2482865814402,3.520360355565843,0.03089887640449438,0.09474104115417858,0.008777191333734318,4,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Valeyres-sous-Rances,5763,Yverdon,-1.3167186538900992,-1.3167186538900992,0.43243032316903235,0.655988834186172,148,TRUE,0.05405405405405406,0.32432432432432434,0.2702702702702703,24,0.10434782608695652,0.05029377203290246,0.5525598660537313,NA,0.04310724154081055,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.05029377203290246,0.02702702702702703,0.05029377203290246,raboud_2026,8,1253.2482865814402,3.520360355565843,0.02247191011235955,0.14127464054186084,0.006383411879079504,3,0,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Valeyres-sous-Ursins,5934,Yverdon,2.7004513745335417,2.7004513745335417,-1.3695490366719265,-0.6237675584108197,94,TRUE,0.11702127659574468,0.3829787234042553,0.26595744680851063,12,0.08955223880597014,-0.02746903778977454,0.664557228155748,NA,0.04936242964607167,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.026595744680851064,0.026595744680851064,reservoir_ps_verts,11,1253.2482865814402,3.520360355565843,0.03089887640449438,0.07470714797991872,0.008777191333734318,4,0,consolidation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Vallorbe,5764,Yverdon,-0.44009555190551314,-0.44009555190551314,-1.092925109737101,-0.19845576520104966,573,TRUE,0.04013961605584642,0.3089005235602094,0.268760907504363,82,0.0823293172690763,0.04218970121322988,0.4183676920352961,NA,0.016817156209839163,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0.04218970121322988,0.0268760907504363,0.04218970121322988,raboud_2026,24.17469879518072,1253.2482865814402,3.520360355565843,0.06790645728983348,0.11851039666637607,0.019289632432790697,7,0,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Vaulion,5765,Yverdon,-0.8764367846845063,-0.8764367846845063,-1.3716860960088355,0.8201107262274155,138,TRUE,0.06521739130434782,0.2536231884057971,0.18840579710144928,12,0.05741626794258373,-0.007801123361764091,0.5242334298623057,NA,0.04805493933560404,0.0028089887640449437,0.021605874855859682,0,356,consolidation,0,0,0.01884057971014493,0.01884057971014493,reservoir_ps_verts,9,1253.2482865814402,3.520360355565843,0.025280898876404494,0.05292297671389025,0.007181338363964442,3,0,implantation,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
