votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
fed_service_civil,14.06.26,droite,Vevey,Blonay - Saint-Légier,5892,7789,4703,140,0,4563,2282,50.01095770326539,2281,49.9890422967346,60.38002310951342
fed_service_civil,14.06.26,droite,Vevey,Chardonne,5882,2131,1327,43,0,1284,600,46.728971962616825,684,53.271028037383175,62.27123416236508
fed_service_civil,14.06.26,droite,Pays-d'Enhaut,Château-d'Oex,5841,2051,1070,38,0,1032,615,59.59302325581395,417,40.406976744186046,52.16967333008289
fed_service_civil,14.06.26,droite,Vevey,Corseaux,5883,1445,960,28,0,932,476,51.072961373390555,456,48.927038626609445,66.43598615916954
fed_service_civil,14.06.26,droite,Vevey,Corsier-sur-Vevey,5884,1930,1096,37,1,1058,495,46.78638941398866,563,53.21361058601134,56.78756476683938
fed_service_civil,14.06.26,droite,Vevey,Jongny,5885,1113,780,21,0,759,385,50.72463768115942,374,49.275362318840585,70.08086253369272
fed_service_civil,14.06.26,droite,Vevey,La Tour-de-Peilz,5889,7493,4467,158,0,4309,1866,43.304711069853795,2443,56.695288930146205,59.61564126518084
fed_service_civil,14.06.26,droite,Vevey,Montreux,5886,12331,6278,221,4,6053,2876,47.51362960515447,3177,52.48637039484553,50.912334766036814
fed_service_civil,14.06.26,droite,Pays-d'Enhaut,Rossinière,5842,331,171,3,0,168,104,61.904761904761905,64,38.095238095238095,51.66163141993958
fed_service_civil,14.06.26,droite,Pays-d'Enhaut,Rougemont,5843,438,207,6,0,201,131,65.17412935323384,70,34.82587064676617,47.26027397260274
fed_service_civil,14.06.26,droite,Vevey,Vevey,5890,10009,5209,156,1,5052,1608,31.828978622327792,3444,68.17102137767222,52.043161154960536
fed_service_civil,14.06.26,droite,Vevey,Veytaux,5891,518,280,3,0,277,152,54.87364620938629,125,45.12635379061371,54.054054054054056
salaire_min_const,14.06.26,gauche,Aigle,Aigle,5401,5438,2715,197,0,2715,1276,46.99815837937385,1242,45.74585635359116,49.926443545421115
salaire_min_const,14.06.26,gauche,Aigle,Bex,5402,4605,2280,138,0,2280,1140,50,1002,43.94736842105263,49.5114006514658
salaire_min_const,14.06.26,gauche,Aigle,Chessel,5403,312,177,3,2,175,75,42.857142857142854,97,55.42857142857143,56.730769230769226
salaire_min_const,14.06.26,gauche,Aigle,Corbeyrier,5404,348,197,7,0,197,107,54.314720812182735,83,42.13197969543147,56.60919540229885
salaire_min_const,14.06.26,gauche,Aigle,Gryon,5405,886,518,38,1,517,220,42.5531914893617,259,50.09671179883946,58.465011286681715
salaire_min_const,14.06.26,gauche,Aigle,Lavey-Morcles,5406,633,320,9,0,320,144,45,167,52.1875,50.55292259083728
salaire_min_const,14.06.26,gauche,Aigle,Leysin,5407,1510,828,40,2,826,406,49.152542372881356,380,46.00484261501211,54.83443708609271
salaire_min_const,14.06.26,gauche,Aigle,Noville,5408,733,371,15,0,371,153,41.23989218328841,203,54.71698113207547,50.61391541609823
salaire_min_const,14.06.26,gauche,Aigle,Ollon VD,5409,4387,2728,165,3,2725,1127,41.357798165137616,1433,52.587155963302756,62.18372464098473
salaire_min_const,14.06.26,gauche,Aigle,Ormont-Dessous,5410,815,465,25,2,463,189,40.8207343412527,249,53.77969762419006,57.05521472392638
salaire_min_const,14.06.26,gauche,Aigle,Ormont-Dessus,5411,921,533,23,0,533,189,35.45966228893058,321,60.22514071294559,57.871878393051034
salaire_min_const,14.06.26,gauche,Aigle,Rennaz,5412,507,249,13,0,249,124,49.79919678714859,112,44.97991967871486,49.112426035502956
salaire_min_const,14.06.26,gauche,Aigle,Roche VD,5413,998,455,40,1,454,215,47.3568281938326,199,43.83259911894273,45.59118236472946
salaire_min_const,14.06.26,gauche,Aigle,Villeneuve VD,5414,2817,1350,72,0,1350,669,49.55555555555556,609,45.111111111111114,47.92332268370607
salaire_min_const,14.06.26,gauche,Aigle,Yvorne,5415,814,393,21,0,393,156,39.69465648854962,216,54.961832061068705,48.28009828009828
salaire_min_const,14.06.26,gauche,Broye - Vully,Avenches,5451,2308,1119,82,0,1119,489,43.69973190348526,548,48.972296693476316,48.48353552859619
salaire_min_const,14.06.26,gauche,Broye - Vully,Bussy-sur-Moudon,5663,179,101,6,1,100,33,33,61,61,56.424581005586596
salaire_min_const,14.06.26,gauche,Broye - Vully,Champtauroz,5812,125,77,0,0,77,42,54.54545454545454,35,45.45454545454545,61.6
salaire_min_const,14.06.26,gauche,Broye - Vully,Chavannes-sur-Moudon,5665,177,98,0,0,98,29,29.591836734693878,69,70.40816326530613,55.367231638418076
salaire_min_const,14.06.26,gauche,Broye - Vully,Chevroux,5813,339,209,6,0,209,91,43.54066985645933,112,53.588516746411486,61.6519174041298
salaire_min_const,14.06.26,gauche,Broye - Vully,Corcelles-le-Jorat,5785,328,193,3,0,193,86,44.559585492227974,104,53.8860103626943,58.84146341463414
salaire_min_const,14.06.26,gauche,Broye - Vully,Corcelles-près-Payerne,5816,1584,837,57,0,837,317,37.873357228195935,463,55.31660692951016,52.84090909090909
salaire_min_const,14.06.26,gauche,Broye - Vully,Cudrefin,5456,1263,640,24,0,640,256,40,360,56.25,50.67300079176563
salaire_min_const,14.06.26,gauche,Broye - Vully,Curtilles,5669,215,125,5,0,125,53,42.4,67,53.6,58.139534883720934
salaire_min_const,14.06.26,gauche,Broye - Vully,Dompierre VD,5671,163,104,2,0,104,38,36.53846153846153,64,61.53846153846154,63.80368098159509
salaire_min_const,14.06.26,gauche,Broye - Vully,Faoug,5458,568,263,10,1,262,104,39.69465648854962,148,56.48854961832062,46.30281690140845
salaire_min_const,14.06.26,gauche,Broye - Vully,Grandcour,5817,627,310,15,0,310,107,34.516129032258064,188,60.64516129032258,49.441786283891545
salaire_min_const,14.06.26,gauche,Broye - Vully,Henniez,5819,266,115,2,0,115,51,44.34782608695652,62,53.91304347826087,43.233082706766915
salaire_min_const,14.06.26,gauche,Broye - Vully,Hermenches,5673,251,144,3,0,144,57,39.58333333333333,84,58.333333333333336,57.37051792828686
salaire_min_const,14.06.26,gauche,Broye - Vully,Lovatens,5674,117,64,2,0,64,35,54.6875,27,42.1875,54.700854700854705
salaire_min_const,14.06.26,gauche,Broye - Vully,Lucens,5675,2231,1122,54,2,1120,596,53.214285714285715,470,41.964285714285715,50.29134917077543
salaire_min_const,14.06.26,gauche,Broye - Vully,Missy,5821,235,134,2,0,134,56,41.7910447761194,76,56.71641791044776,57.02127659574469
salaire_min_const,14.06.26,gauche,Broye - Vully,Moudon,5678,4208,1156,81,1,1155,587,50.82251082251082,487,42.16450216450217,27.47148288973384
salaire_min_const,14.06.26,gauche,Broye - Vully,Payerne,5822,4835,2333,160,5,2328,950,40.807560137457045,1218,52.31958762886598,48.25232678386763
salaire_min_const,14.06.26,gauche,Broye - Vully,Prévonloup,5683,172,86,4,0,86,26,30.23255813953488,56,65.11627906976744,50
salaire_min_const,14.06.26,gauche,Broye - Vully,Ropraz,5798,321,192,8,0,192,75,39.0625,109,56.770833333333336,59.813084112149525
salaire_min_const,14.06.26,gauche,Broye - Vully,Rossenges,5684,58,32,1,0,32,16,50,15,46.875,55.172413793103445
salaire_min_const,14.06.26,gauche,Broye - Vully,Syens,5688,89,37,0,0,37,20,54.054054054054056,17,45.94594594594595,41.57303370786517
salaire_min_const,14.06.26,gauche,Broye - Vully,Trey,5827,202,113,4,0,113,42,37.16814159292036,67,59.29203539823009,55.940594059405946
salaire_min_const,14.06.26,gauche,Broye - Vully,Treytorrens (Payerne),5828,79,47,1,1,46,8,17.391304347826086,37,80.43478260869566,59.49367088607595
salaire_min_const,14.06.26,gauche,Broye - Vully,Valbroye,5831,2046,1140,88,0,1140,429,37.631578947368425,623,54.64912280701755,55.718475073313776
salaire_min_const,14.06.26,gauche,Broye - Vully,Villars-le-Comte,5690,101,66,2,0,66,17,25.757575757575758,47,71.21212121212122,65.34653465346535
salaire_min_const,14.06.26,gauche,Broye - Vully,Villarzel,5830,305,161,4,0,161,75,46.58385093167702,82,50.931677018633536,52.78688524590164
salaire_min_const,14.06.26,gauche,Broye - Vully,Vucherens,5692,404,230,8,0,230,109,47.391304347826086,113,49.130434782608695,56.930693069306926
salaire_min_const,14.06.26,gauche,Broye - Vully,Vulliens,5803,429,265,7,0,265,100,37.735849056603776,158,59.62264150943396,61.771561771561764
salaire_min_const,14.06.26,gauche,Broye - Vully,Vully-les-Lacs,5464,2415,1320,93,0,1320,443,33.56060606060606,784,59.3939393939394,54.6583850931677
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Assens,5511,1156,636,20,0,636,232,36.477987421383645,384,60.37735849056604,55.017301038062286
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Bercher,5512,892,510,35,2,508,211,41.53543307086614,262,51.574803149606296,57.17488789237668
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Bettens,5471,403,218,10,0,218,84,38.53211009174312,124,56.88073394495413,54.09429280397022
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Bottens,5514,867,458,13,0,458,195,42.5764192139738,250,54.58515283842795,52.825836216839676
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Boulens,5661,261,147,2,0,147,69,46.93877551020408,76,51.70068027210885,56.32183908045977
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Bournens,5472,380,207,7,0,207,70,33.81642512077295,130,62.80193236714976,54.473684210526315
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Boussens,5473,665,430,20,0,430,209,48.604651162790695,201,46.74418604651163,64.66165413533834
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Bretigny-sur-Morrens,5515,559,313,12,0,313,152,48.56230031948881,149,47.6038338658147,55.99284436493739
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Cugy VD,5516,1715,999,58,10,989,512,51.76946410515673,419,42.366026289180994,58.250728862973766
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Daillens,5480,702,413,15,0,413,184,44.55205811138014,214,51.81598062953995,58.831908831908834
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Echallens,5518,4081,2216,126,1,2215,1079,48.713318284424375,1010,45.598194130925506,54.30041656456751
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Essertines-sur-Yverdon,5520,744,374,14,0,374,172,45.98930481283423,188,50.26737967914438,50.26881720430107
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Etagnières,5521,732,445,19,1,444,198,44.5945945945946,227,51.126126126126124,60.79234972677595
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Fey,5522,530,275,12,1,274,124,45.25547445255474,138,50.36496350364964,51.886792452830186
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Froideville,5523,1709,1057,72,0,1057,453,42.857142857142854,532,50.331125827814574,61.849034523112934
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Goumoëns,5541,814,488,26,0,488,172,35.24590163934426,290,59.42622950819673,59.95085995085995
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Jorat-Menthue,5804,1023,564,18,1,563,249,44.22735346358792,296,52.57548845470693,55.13196480938416
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Lussery-Villars,5487,320,167,11,0,167,90,53.89221556886228,66,39.52095808383233,52.1875
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Mex VD,5489,498,265,10,0,265,105,39.62264150943396,150,56.60377358490566,53.21285140562249
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Montanaire,5693,1923,1052,31,2,1050,436,41.523809523809526,583,55.52380952380952,54.706188247529894
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Montilliez,5540,1291,709,21,0,709,266,37.51763046544429,422,59.52045133991537,54.91866769945778
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Morrens VD,5527,759,456,9,0,456,219,48.026315789473685,228,50,60.079051383399204
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Ogens,5680,225,122,2,0,122,59,48.36065573770492,61,50,54.22222222222223
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Oppens,5923,125,75,2,0,75,34,45.33333333333333,39,52,60
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Oulens-sous-Echallens,5529,421,268,9,1,267,86,32.20973782771536,172,64.41947565543072,63.657957244655584
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Pailly,5530,387,239,10,0,239,94,39.33054393305439,135,56.48535564853556,61.75710594315246
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Penthalaz,5495,1843,960,58,0,960,453,47.1875,449,46.770833333333336,52.08898534997287
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Penthaz,5496,1120,582,42,0,582,244,41.92439862542955,296,50.85910652920962,51.964285714285715
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Penthéréaz,5531,325,183,11,0,183,77,42.07650273224044,95,51.91256830601093,56.30769230769231
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Poliez-Pittet,5533,524,296,13,0,296,115,38.85135135135135,168,56.75675675675676,56.48854961832062
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Rueyres,5534,212,149,1,4,145,59,40.689655172413794,85,58.620689655172406,70.28301886792453
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Saint-Barthélemy VD,5535,538,328,14,0,328,115,35.0609756097561,199,60.670731707317074,60.966542750929364
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Sullens,5501,787,448,23,0,448,171,38.169642857142854,254,56.69642857142857,56.92503176620076
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Villars-le-Terroir,5537,886,497,28,1,496,187,37.70161290322581,281,56.653225806451616,56.09480812641083
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Vuarrens,5539,710,406,20,0,406,146,35.960591133004925,240,59.11330049261084,57.183098591549296
salaire_min_const,14.06.26,gauche,Gros-de-Vaud,Vufflens-la-Ville,5503,898,572,17,0,572,273,47.72727272727273,282,49.3006993006993,63.69710467706013
salaire_min_const,14.06.26,gauche,Yverdon,Agiez,5742,237,123,3,0,123,50,40.65040650406504,70,56.91056910569105,51.89873417721519
salaire_min_const,14.06.26,gauche,Yverdon,Arnex-sur-Orbe,5743,475,273,13,0,273,123,45.05494505494506,137,50.18315018315018,57.47368421052632
salaire_min_const,14.06.26,gauche,Yverdon,Ballaigues,5744,734,407,18,2,405,196,48.39506172839506,191,47.160493827160494,55.449591280653955
salaire_min_const,14.06.26,gauche,Yverdon,Baulmes,5745,769,443,18,0,443,236,53.27313769751692,189,42.66365688487584,57.607282184655396
salaire_min_const,14.06.26,gauche,Yverdon,Bavois,5746,690,343,13,0,343,134,39.067055393586,196,57.14285714285714,49.710144927536234
salaire_min_const,14.06.26,gauche,Yverdon,Belmont-sur-Yverdon,5902,308,162,2,1,161,63,39.130434782608695,96,59.62732919254658,52.5974025974026
salaire_min_const,14.06.26,gauche,Yverdon,Bioley-Magnoux,5903,194,112,7,0,112,45,40.17857142857143,60,53.57142857142857,57.73195876288659
salaire_min_const,14.06.26,gauche,Yverdon,Bofflens,5747,148,93,3,1,92,38,41.30434782608695,51,55.434782608695656,62.83783783783784
salaire_min_const,14.06.26,gauche,Yverdon,Bonvillars,5551,385,229,9,0,229,81,35.37117903930131,139,60.698689956331876,59.480519480519476
salaire_min_const,14.06.26,gauche,Yverdon,Bretonnières,5748,196,122,4,0,122,61,50,57,46.72131147540984,62.244897959183675
salaire_min_const,14.06.26,gauche,Yverdon,Bullet,5552,532,344,16,5,339,121,35.693215339233035,202,59.587020648967545,64.66165413533834
salaire_min_const,14.06.26,gauche,Yverdon,Chamblon,5904,434,221,8,0,221,75,33.93665158371041,138,62.44343891402715,50.92165898617511
salaire_min_const,14.06.26,gauche,Yverdon,Champagne,5553,720,358,16,0,358,132,36.87150837988827,210,58.659217877094974,49.72222222222222
salaire_min_const,14.06.26,gauche,Yverdon,Champvent,5905,449,261,13,0,261,116,44.44444444444444,132,50.57471264367817,58.12917594654788
salaire_min_const,14.06.26,gauche,Yverdon,Chavannes-le-Chêne,5907,232,103,4,0,103,31,30.097087378640776,68,66.01941747572816,44.396551724137936
salaire_min_const,14.06.26,gauche,Yverdon,Chavornay,5749,3085,1603,77,0,1603,802,50.03119151590767,724,45.165315034310666,51.96110210696921
salaire_min_const,14.06.26,gauche,Yverdon,Cheseaux-Noréaz,5909,514,323,8,1,322,127,39.44099378881988,187,58.07453416149069,62.840466926070036
salaire_min_const,14.06.26,gauche,Yverdon,Chêne-Pâquier,5908,109,63,1,0,63,30,47.61904761904761,32,50.79365079365079,57.798165137614674
salaire_min_const,14.06.26,gauche,Yverdon,Concise,5554,660,364,18,0,364,162,44.505494505494504,184,50.54945054945055,55.15151515151515
salaire_min_const,14.06.26,gauche,Yverdon,Corcelles-près-Concise,5555,299,145,3,0,145,75,51.724137931034484,67,46.206896551724135,48.49498327759198
salaire_min_const,14.06.26,gauche,Yverdon,Cronay,5910,318,206,12,0,206,91,44.1747572815534,103,50,64.77987421383648
salaire_min_const,14.06.26,gauche,Yverdon,Croy,5752,293,173,3,0,173,97,56.06936416184971,73,42.19653179190752,59.044368600682596
salaire_min_const,14.06.26,gauche,Yverdon,Cuarny,5911,169,114,2,0,114,40,35.08771929824561,72,63.1578947368421,67.45562130177515
salaire_min_const,14.06.26,gauche,Yverdon,Donneloye,5913,594,349,21,0,349,141,40.40114613180516,187,53.581661891117484,58.75420875420876
salaire_min_const,14.06.26,gauche,Yverdon,Démoret,5912,123,84,2,0,84,32,38.095238095238095,50,59.523809523809526,68.29268292682927
salaire_min_const,14.06.26,gauche,Jura - Nord vaudois,Ependes VD,5914,243,139,1,0,139,54,38.84892086330935,84,60.431654676258994,57.20164609053497
salaire_min_const,14.06.26,gauche,Yverdon,Fiez,5556,308,164,3,0,164,88,53.65853658536586,73,44.51219512195122,53.246753246753244
salaire_min_const,14.06.26,gauche,Yverdon,Fontaines-sur-Grandson,5557,155,76,0,1,75,29,38.666666666666664,46,61.33333333333333,49.03225806451613
salaire_min_const,14.06.26,gauche,Yverdon,Giez,5559,313,181,5,0,181,74,40.88397790055249,102,56.353591160220994,57.82747603833865
salaire_min_const,14.06.26,gauche,Yverdon,Grandevent,5560,157,103,5,0,103,52,50.48543689320388,46,44.66019417475729,65.60509554140127
salaire_min_const,14.06.26,gauche,Yverdon,Grandson,5561,2194,1141,63,1,1140,559,49.03508771929825,518,45.438596491228076,52.00546946216955
salaire_min_const,14.06.26,gauche,Yverdon,Juriens,5754,255,152,10,0,152,62,40.78947368421053,80,52.63157894736842,59.6078431372549
salaire_min_const,14.06.26,gauche,La Vallée,L'Abbaye,5871,1082,622,23,13,609,265,43.51395730706076,321,52.70935960591133,57.48613678373382
salaire_min_const,14.06.26,gauche,Yverdon,L'Abergement,5741,197,151,3,0,151,75,49.668874172185426,73,48.34437086092716,76.6497461928934
salaire_min_const,14.06.26,gauche,Yverdon,La Praz,5758,143,94,3,0,94,49,52.12765957446809,42,44.680851063829785,65.73426573426573
salaire_min_const,14.06.26,gauche,La Vallée,Le Chenit,5872,2805,1526,105,0,1526,756,49.54128440366973,665,43.57798165137615,54.40285204991088
salaire_min_const,14.06.26,gauche,La Vallée,Le Lieu,5873,627,371,15,1,370,190,51.35135135135135,165,44.5945945945946,59.17065390749602
salaire_min_const,14.06.26,gauche,Yverdon,Les Clées,5750,141,72,8,0,72,33,45.83333333333333,31,43.05555555555556,51.06382978723404
salaire_min_const,14.06.26,gauche,Yverdon,Lignerolle,5755,274,168,7,4,164,59,35.97560975609756,98,59.756097560975604,61.31386861313869
salaire_min_const,14.06.26,gauche,Yverdon,Mathod,5919,482,259,5,0,259,121,46.71814671814672,133,51.35135135135135,53.7344398340249
salaire_min_const,14.06.26,gauche,Yverdon,Mauborget,5562,96,70,7,0,70,23,32.857142857142854,40,57.14285714285714,72.91666666666666
salaire_min_const,14.06.26,gauche,Yverdon,Molondin,5921,194,94,0,0,94,37,39.361702127659576,57,60.63829787234043,48.45360824742268
salaire_min_const,14.06.26,gauche,Yverdon,Montagny-près-Yverdon,5922,513,242,14,0,242,98,40.49586776859504,130,53.71900826446281,47.173489278752434
salaire_min_const,14.06.26,gauche,Yverdon,Montcherand,5756,327,181,7,0,181,87,48.06629834254144,87,48.06629834254144,55.35168195718655
salaire_min_const,14.06.26,gauche,Yverdon,Mutrux,5563,94,45,1,0,45,16,35.55555555555556,28,62.22222222222222,47.87234042553192
salaire_min_const,14.06.26,gauche,Yverdon,Novalles,5564,76,53,2,0,53,25,47.16981132075472,26,49.056603773584904,69.73684210526315
salaire_min_const,14.06.26,gauche,Jura - Nord vaudois,Onnens VD,5565,369,216,10,1,215,103,47.906976744186046,102,47.44186046511628,58.536585365853654
salaire_min_const,14.06.26,gauche,Yverdon,Orbe,5757,4110,2022,128,3,2019,1037,51.36206042595344,854,42.298167409608716,49.1970802919708
salaire_min_const,14.06.26,gauche,Yverdon,Orges,5924,280,146,2,0,146,68,46.57534246575342,76,52.054794520547944,52.142857142857146
salaire_min_const,14.06.26,gauche,Yverdon,Orzens,5925,155,110,2,0,110,51,46.36363636363636,57,51.81818181818182,70.96774193548387
salaire_min_const,14.06.26,gauche,Yverdon,Pomy,5926,615,365,26,0,365,134,36.71232876712329,205,56.16438356164384,59.34959349593496
salaire_min_const,14.06.26,gauche,Yverdon,Premier,5759,176,108,1,0,108,54,50,53,49.074074074074076,61.36363636363637
salaire_min_const,14.06.26,gauche,Yverdon,Provence,5566,309,159,1,1,158,74,46.835443037974684,83,52.53164556962025,51.45631067961165
salaire_min_const,14.06.26,gauche,Yverdon,Rances,5760,399,232,4,0,232,100,43.103448275862064,128,55.172413793103445,58.1453634085213
salaire_min_const,14.06.26,gauche,Yverdon,Romainmôtier-Envy,5761,386,216,8,1,215,126,58.6046511627907,81,37.67441860465116,55.95854922279793
salaire_min_const,14.06.26,gauche,Yverdon,Rovray,5928,128,99,2,0,99,32,32.323232323232325,65,65.65656565656566,77.34375
salaire_min_const,14.06.26,gauche,Yverdon,Sainte-Croix,5568,3806,1743,113,1,1742,825,47.3593570608496,804,46.15384615384615,45.79611140304782
salaire_min_const,14.06.26,gauche,Yverdon,Sergey,5762,111,66,0,0,66,36,54.54545454545454,30,45.45454545454545,59.45945945945946
salaire_min_const,14.06.26,gauche,Yverdon,Suchy,5929,421,241,14,0,241,90,37.344398340248965,137,56.84647302904564,57.24465558194775
salaire_min_const,14.06.26,gauche,Yverdon,Suscévaz,5930,160,103,6,0,103,40,38.83495145631068,57,55.33980582524271,64.375
salaire_min_const,14.06.26,gauche,Yverdon,Treycovagnes,5931,334,170,5,0,170,74,43.529411764705884,91,53.529411764705884,50.898203592814376
salaire_min_const,14.06.26,gauche,Yverdon,Tévenon,5571,583,353,25,0,353,165,46.742209631728045,163,46.1756373937677,60.548885077186966
salaire_min_const,14.06.26,gauche,Yverdon,Ursins,5932,154,93,2,0,93,24,25.806451612903224,67,72.04301075268818,60.3896103896104
salaire_min_const,14.06.26,gauche,Yverdon,Valeyres-sous-Montagny,5933,561,257,11,0,257,121,47.081712062256805,125,48.63813229571984,45.811051693404636
salaire_min_const,14.06.26,gauche,Yverdon,Valeyres-sous-Rances,5763,394,232,12,0,232,95,40.94827586206897,125,53.879310344827594,58.88324873096447
salaire_min_const,14.06.26,gauche,Yverdon,Valeyres-sous-Ursins,5934,184,139,6,0,139,74,53.23741007194245,59,42.44604316546763,75.54347826086956
salaire_min_const,14.06.26,gauche,Yverdon,Vallorbe,5764,2259,1017,69,0,1017,453,44.54277286135693,495,48.67256637168141,45.0199203187251
salaire_min_const,14.06.26,gauche,Yverdon,Vaulion,5765,342,187,8,0,187,85,45.45454545454545,94,50.26737967914438,54.67836257309941
salaire_min_const,14.06.26,gauche,Yverdon,Villars-Epeney,5935,68,40,1,1,39,11,28.205128205128204,27,69.23076923076923,58.82352941176471
salaire_min_const,14.06.26,gauche,Yverdon,Vugelles-La Mothe,5937,96,52,2,0,52,20,38.46153846153847,30,57.692307692307686,54.166666666666664
salaire_min_const,14.06.26,gauche,Yverdon,Vuiteboeuf,5766,398,204,4,0,204,103,50.49019607843137,97,47.549019607843135,51.256281407035175
salaire_min_const,14.06.26,gauche,Yverdon,Yverdon-les-Bains,5938,14998,7155,348,7,7148,4114,57.55456071628428,2686,37.57694459988808,47.706360848113086
salaire_min_const,14.06.26,gauche,Yverdon,Yvonand,5939,2356,1217,30,4,1213,625,51.525144270403956,558,46.00164880461665,51.6553480475382
salaire_min_const,14.06.26,gauche,Romanel,Cheseaux-sur-Lausanne,5582,2942,1615,110,0,1615,805,49.84520123839009,700,43.343653250774,54.894629503738955
salaire_min_const,14.06.26,gauche,Romanel,Epalinges,5584,5523,3406,173,3,3403,1662,48.83925947693212,1568,46.07699089039083,61.66938258193011
salaire_min_const,14.06.26,gauche,Romanel,Jouxtens-Mézery,5585,955,685,35,0,685,272,39.70802919708029,378,55.18248175182482,71.72774869109948
salaire_min_const,14.06.26,gauche,Lausanne-Ville,Lausanne,5586,67952,35674,1493,18,35656,23358,65.50931119587166,10805,30.303455238949965,52.49882269837533
salaire_min_const,14.06.26,gauche,Romanel,Le Mont-sur-Lausanne,5587,5381,2986,152,1,2985,1380,46.231155778894475,1453,48.676716917922946,55.49154432261661
salaire_min_const,14.06.26,gauche,Romanel,Romanel-sur-Lausanne,5592,2442,1312,85,0,1312,682,51.981707317073166,545,41.53963414634146,53.72645372645373
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Belmont-sur-Lausanne,5581,2352,1452,81,0,1452,622,42.837465564738295,749,51.58402203856749,61.73469387755102
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Bourg-en-Lavaux,5613,3615,2355,127,0,2355,1058,44.925690021231425,1170,49.681528662420384,65.14522821576763
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Chexbres,5601,1430,824,17,41,783,355,45.338441890166024,411,52.490421455938694,57.62237762237762
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Forel (Lavaux),5604,1337,813,46,1,812,343,42.241379310344826,423,52.0935960591133,60.80777860882572
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Jorat-Mézières,5806,2146,1260,72,0,1260,565,44.84126984126984,623,49.44444444444444,58.7138863000932
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Lutry,5606,6481,3903,178,2,3901,1502,38.502947962061015,2221,56.9341194565496,60.22218793396081
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Maracon,5790,390,239,10,0,239,116,48.53556485355649,113,47.28033472803347,61.282051282051285
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Montpreveyres,5792,418,244,5,0,244,126,51.63934426229508,113,46.31147540983606,58.3732057416268
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Oron,5805,3844,2170,116,0,2170,1070,49.30875576036866,984,45.34562211981567,56.451612903225815
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Paudex,5588,820,483,18,16,467,216,46.25267665952891,233,49.892933618843685,58.90243902439024
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Puidoux,5607,1660,965,58,3,962,419,43.555093555093556,485,50.41580041580042,58.13253012048193
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Pully,5590,10902,6834,344,7,6827,3100,45.40793906547532,3383,49.55324447048484,62.68574573472757
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Rivaz,5609,240,162,6,0,162,72,44.44444444444444,84,51.85185185185185,67.5
salaire_min_const,14.06.26,gauche,Lavaux - Oron,Saint-Saphorin (Lavaux),5610,276,186,5,2,184,102,55.434782608695656,77,41.84782608695652,67.3913043478261
