votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
gc_2022_droite-bourgeoise,20.03.22,droite,Aigle,Villeneuve VD,5414,,758,0,0,758,279,36.81%,479,63.19%,
gc_2022_centre,20.03.22,centre,Aigle,Villeneuve VD,5414,,758,0,0,758,32,4.22%,726,95.78%,
gc_2022_verts,20.03.22,centre-gauche,Aigle,Villeneuve VD,5414,,758,0,0,758,142,18.73%,616,81.27%,
gc_2022_PS,20.03.22,centre-gauche,Aigle,Yvorne,5415,,264,0,0,264,33,12.50%,231,87.50%,
gc_2022_Gauche,20.03.22,gauche,Aigle,Yvorne,5415,,264,0,0,264,3,1.14%,261,98.86%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Aigle,Yvorne,5415,,264,0,0,264,29,10.98%,235,89.02%,
gc_2022_droite-bourgeoise,20.03.22,droite,Aigle,Yvorne,5415,,264,0,0,264,148,56.06%,116,43.94%,
gc_2022_centre,20.03.22,centre,Aigle,Yvorne,5415,,264,0,0,264,15,5.68%,249,94.32%,
gc_2022_verts,20.03.22,centre-gauche,Aigle,Yvorne,5415,,264,0,0,264,36,13.64%,228,86.36%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Avenches,5451,,573,0,0,573,115,20.07%,458,79.93%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Avenches,5451,,573,0,0,573,,0.00%,573,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Avenches,5451,,573,0,0,573,95,16.58%,478,83.42%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Avenches,5451,,573,0,0,573,234,40.84%,339,59.16%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Avenches,5451,,573,0,0,573,39,6.81%,534,93.19%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Avenches,5451,,573,0,0,573,89,15.53%,484,84.47%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,9,14.06%,55,85.94%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,,0.00%,64,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,20,31.25%,44,68.75%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,24,37.50%,40,62.50%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,2,3.12%,62,96.88%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Bussy-sur-Moudon,5663,,64,0,0,64,9,14.06%,55,85.94%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Champtauroz,5812,,44,0,0,44,13,29.55%,31,70.45%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Champtauroz,5812,,44,0,0,44,,0.00%,44,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Champtauroz,5812,,44,0,0,44,6,13.64%,38,86.36%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Champtauroz,5812,,44,0,0,44,14,31.82%,30,68.18%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Champtauroz,5812,,44,0,0,44,4,9.09%,40,90.91%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Champtauroz,5812,,44,0,0,44,7,15.91%,37,84.09%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,6,8.96%,61,91.04%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,,0.00%,67,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,33,49.25%,34,50.75%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,23,34.33%,44,65.67%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,2,2.99%,65,97.01%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Chavannes-sur-Moudon,5665,,67,0,0,67,3,4.48%,64,95.52%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Chevroux,5813,,114,0,0,114,13,11.40%,101,88.60%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Chevroux,5813,,114,0,0,114,,0.00%,114,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Chevroux,5813,,114,0,0,114,18,15.79%,96,84.21%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Chevroux,5813,,114,0,0,114,60,52.63%,54,47.37%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Chevroux,5813,,114,0,0,114,11,9.65%,103,90.35%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Chevroux,5813,,114,0,0,114,12,10.53%,102,89.47%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,8,5.19%,146,94.81%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,,0.00%,154,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,25,16.23%,129,83.77%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,91,59.09%,63,40.91%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,8,5.19%,146,94.81%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Corcelles-le-Jorat,5785,,154,0,0,154,23,14.94%,131,85.06%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,73,13.47%,469,86.53%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,,0.00%,542,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,56,10.33%,486,89.67%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,356,65.68%,186,34.32%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,20,3.69%,522,96.31%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Corcelles-près-Payerne,5816,,542,0,0,542,35,6.46%,507,93.54%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Cudrefin,5456,,290,0,0,290,59,20.34%,231,79.66%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Cudrefin,5456,,290,0,0,290,,0.00%,290,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Cudrefin,5456,,290,0,0,290,35,12.07%,255,87.93%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Cudrefin,5456,,290,0,0,290,145,50.00%,145,50.00%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Cudrefin,5456,,290,0,0,290,18,6.21%,272,93.79%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Cudrefin,5456,,290,0,0,290,31,10.69%,259,89.31%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Curtilles,5669,,81,0,0,81,17,20.99%,64,79.01%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Curtilles,5669,,81,0,0,81,,0.00%,81,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Curtilles,5669,,81,0,0,81,21,25.93%,60,74.07%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Curtilles,5669,,81,0,0,81,23,28.40%,58,71.60%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Curtilles,5669,,81,0,0,81,5,6.17%,76,93.83%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Curtilles,5669,,81,0,0,81,16,19.75%,65,80.25%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Dompierre VD,5671,,77,0,0,77,7,9.09%,70,90.91%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Dompierre VD,5671,,77,0,0,77,,0.00%,77,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Dompierre VD,5671,,77,0,0,77,27,35.06%,50,64.94%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Dompierre VD,5671,,77,0,0,77,27,35.06%,50,64.94%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Dompierre VD,5671,,77,0,0,77,4,5.19%,73,94.81%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Dompierre VD,5671,,77,0,0,77,12,15.58%,65,84.42%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Faoug,5458,,114,0,0,114,26,22.81%,88,77.19%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Faoug,5458,,114,0,0,114,,0.00%,114,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Faoug,5458,,114,0,0,114,14,12.28%,100,87.72%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Faoug,5458,,114,0,0,114,45,39.47%,69,60.53%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Faoug,5458,,114,0,0,114,10,8.77%,104,91.23%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Faoug,5458,,114,0,0,114,19,16.67%,95,83.33%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Grandcour,5817,,198,0,0,198,32,16.16%,166,83.84%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Grandcour,5817,,198,0,0,198,,0.00%,198,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Grandcour,5817,,198,0,0,198,30,15.15%,168,84.85%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Grandcour,5817,,198,0,0,198,112,56.57%,86,43.43%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Grandcour,5817,,198,0,0,198,12,6.06%,186,93.94%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Grandcour,5817,,198,0,0,198,12,6.06%,186,93.94%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Henniez,5819,,46,0,0,46,8,17.39%,38,82.61%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Henniez,5819,,46,0,0,46,,0.00%,46,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Henniez,5819,,46,0,0,46,14,30.43%,32,69.57%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Henniez,5819,,46,0,0,46,21,45.65%,25,54.35%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Henniez,5819,,46,0,0,46,3,6.52%,43,93.48%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Henniez,5819,,46,0,0,46,,0.00%,46,100.00%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Hermenches,5673,,93,0,0,93,10,10.75%,83,89.25%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Hermenches,5673,,93,0,0,93,,0.00%,93,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Hermenches,5673,,93,0,0,93,33,35.48%,60,64.52%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Hermenches,5673,,93,0,0,93,37,39.78%,56,60.22%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Hermenches,5673,,93,0,0,93,6,6.45%,87,93.55%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Hermenches,5673,,93,0,0,93,7,7.53%,86,92.47%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Lovatens,5674,,37,0,0,37,6,16.22%,31,83.78%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Lovatens,5674,,37,0,0,37,,0.00%,37,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Lovatens,5674,,37,0,0,37,12,32.43%,25,67.57%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Lovatens,5674,,37,0,0,37,10,27.03%,27,72.97%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Lovatens,5674,,37,0,0,37,,0.00%,37,100.00%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Lovatens,5674,,37,0,0,37,8,21.62%,29,78.38%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Lucens,5675,,574,0,0,574,161,28.05%,413,71.95%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Lucens,5675,,574,0,0,574,,0.00%,574,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Lucens,5675,,574,0,0,574,160,27.87%,414,72.13%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Lucens,5675,,574,0,0,574,145,25.26%,429,74.74%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Lucens,5675,,574,0,0,574,24,4.18%,550,95.82%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Lucens,5675,,574,0,0,574,85,14.81%,489,85.19%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Missy,5821,,92,0,0,92,13,14.13%,79,85.87%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Missy,5821,,92,0,0,92,,0.00%,92,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Missy,5821,,92,0,0,92,15,16.30%,77,83.70%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Missy,5821,,92,0,0,92,42,45.65%,50,54.35%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Missy,5821,,92,0,0,92,11,11.96%,81,88.04%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Missy,5821,,92,0,0,92,11,11.96%,81,88.04%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Moudon,5678,,647,0,0,647,168,25.97%,479,74.03%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Moudon,5678,,647,0,0,647,,0.00%,647,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Moudon,5678,,647,0,0,647,123,19.01%,524,80.99%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Moudon,5678,,647,0,0,647,182,28.13%,465,71.87%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Moudon,5678,,647,0,0,647,56,8.66%,591,91.34%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Moudon,5678,,647,0,0,647,118,18.24%,529,81.76%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Payerne,5822,,1412,0,0,1412,294,20.82%,1118,79.18%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Payerne,5822,,1412,0,0,1412,,0.00%,1412,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Payerne,5822,,1412,0,0,1412,160,11.33%,1252,88.67%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Payerne,5822,,1412,0,0,1412,765,54.18%,647,45.82%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Payerne,5822,,1412,0,0,1412,86,6.09%,1326,93.91%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Payerne,5822,,1412,0,0,1412,108,7.65%,1304,92.35%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Prévonloup,5683,,55,0,0,55,10,18.18%,45,81.82%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Prévonloup,5683,,55,0,0,55,,0.00%,55,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Prévonloup,5683,,55,0,0,55,23,41.82%,32,58.18%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Prévonloup,5683,,55,0,0,55,11,20.00%,44,80.00%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Prévonloup,5683,,55,0,0,55,3,5.45%,52,94.55%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Prévonloup,5683,,55,0,0,55,8,14.55%,47,85.45%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Ropraz,5798,,110,0,0,110,7,6.36%,103,93.64%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Ropraz,5798,,110,0,0,110,,0.00%,110,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Ropraz,5798,,110,0,0,110,29,26.36%,81,73.64%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Ropraz,5798,,110,0,0,110,50,45.45%,60,54.55%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Ropraz,5798,,110,0,0,110,10,9.09%,100,90.91%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Ropraz,5798,,110,0,0,110,15,13.64%,95,86.36%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Rossenges,5684,,23,0,0,23,1,4.35%,22,95.65%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Rossenges,5684,,23,0,0,23,,0.00%,23,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Rossenges,5684,,23,0,0,23,6,26.09%,17,73.91%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Rossenges,5684,,23,0,0,23,14,60.87%,9,39.13%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Rossenges,5684,,23,0,0,23,1,4.35%,22,95.65%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Rossenges,5684,,23,0,0,23,2,8.70%,21,91.30%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Syens,5688,,33,0,0,33,4,12.12%,29,87.88%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Syens,5688,,33,0,0,33,,0.00%,33,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Syens,5688,,33,0,0,33,11,33.33%,22,66.67%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Syens,5688,,33,0,0,33,10,30.30%,23,69.70%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Syens,5688,,33,0,0,33,1,3.03%,32,96.97%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Syens,5688,,33,0,0,33,7,21.21%,26,78.79%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Trey,5827,,92,0,0,92,8,8.70%,84,91.30%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Trey,5827,,92,0,0,92,,0.00%,92,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Trey,5827,,92,0,0,92,17,18.48%,75,81.52%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Trey,5827,,92,0,0,92,48,52.17%,44,47.83%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Trey,5827,,92,0,0,92,2,2.17%,90,97.83%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Trey,5827,,92,0,0,92,17,18.48%,75,81.52%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,1,2.78%,35,97.22%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,,0.00%,36,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,14,38.89%,22,61.11%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,19,52.78%,17,47.22%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,1,2.78%,35,97.22%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Treytorrens (Payerne),5828,,36,0,0,36,1,2.78%,35,97.22%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Valbroye,5831,,690,0,0,690,86,12.46%,604,87.54%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Valbroye,5831,,690,0,0,690,,0.00%,690,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Valbroye,5831,,690,0,0,690,140,20.29%,550,79.71%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Valbroye,5831,,690,0,0,690,363,52.61%,327,47.39%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Valbroye,5831,,690,0,0,690,36,5.22%,654,94.78%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Valbroye,5831,,690,0,0,690,65,9.42%,625,90.58%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,4,11.43%,31,88.57%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,,0.00%,35,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,15,42.86%,20,57.14%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,12,34.29%,23,65.71%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,2,5.71%,33,94.29%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Villars-le-Comte,5690,,35,0,0,35,3,8.57%,32,91.43%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Villarzel,5830,,114,0,0,114,17,14.91%,97,85.09%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Villarzel,5830,,114,0,0,114,,0.00%,114,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Villarzel,5830,,114,0,0,114,30,26.32%,84,73.68%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Villarzel,5830,,114,0,0,114,45,39.47%,69,60.53%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Villarzel,5830,,114,0,0,114,3,2.63%,111,97.37%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Villarzel,5830,,114,0,0,114,20,17.54%,94,82.46%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Vucherens,5692,,164,0,0,164,26,15.85%,138,84.15%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Vucherens,5692,,164,0,0,164,,0.00%,164,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Vucherens,5692,,164,0,0,164,32,19.51%,132,80.49%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Vucherens,5692,,164,0,0,164,60,36.59%,104,63.41%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Vucherens,5692,,164,0,0,164,16,9.76%,148,90.24%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Vucherens,5692,,164,0,0,164,30,18.29%,134,81.71%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Vulliens,5803,,171,0,0,171,19,11.11%,152,88.89%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Vulliens,5803,,171,0,0,171,,0.00%,171,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Vulliens,5803,,171,0,0,171,28,16.37%,143,83.63%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Vulliens,5803,,171,0,0,171,87,50.88%,84,49.12%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Vulliens,5803,,171,0,0,171,16,9.36%,155,90.64%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Vulliens,5803,,171,0,0,171,21,12.28%,150,87.72%,
gc_2022_PS,20.03.22,centre-gauche,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,85,13.41%,549,86.59%,
gc_2022_Gauche,20.03.22,gauche,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,,0.00%,634,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,116,18.30%,518,81.70%,
gc_2022_droite-bourgeoise,20.03.22,droite,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,322,50.79%,312,49.21%,
gc_2022_centre,20.03.22,centre,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,48,7.57%,586,92.43%,
gc_2022_verts,20.03.22,centre-gauche,Broye - Vully,Vully-les-Lacs,5464,,634,0,0,634,63,9.94%,571,90.06%,
gc_2022_PS,20.03.22,centre-gauche,Gros-de-Vaud,Assens,5511,,428,0,0,428,43,10.05%,385,89.95%,
gc_2022_Gauche,20.03.22,gauche,Gros-de-Vaud,Assens,5511,,428,0,0,428,,0.00%,428,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Gros-de-Vaud,Assens,5511,,428,0,0,428,128,29.91%,300,70.09%,
gc_2022_droite-bourgeoise,20.03.22,droite,Gros-de-Vaud,Assens,5511,,428,0,0,428,144,33.64%,284,66.36%,
gc_2022_centre,20.03.22,centre,Gros-de-Vaud,Assens,5511,,428,0,0,428,70,16.36%,358,83.64%,
gc_2022_verts,20.03.22,centre-gauche,Gros-de-Vaud,Assens,5511,,428,0,0,428,43,10.05%,385,89.95%,
gc_2022_PS,20.03.22,centre-gauche,Gros-de-Vaud,Bercher,5512,,303,0,0,303,48,15.84%,255,84.16%,
gc_2022_Gauche,20.03.22,gauche,Gros-de-Vaud,Bercher,5512,,303,0,0,303,,0.00%,303,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Gros-de-Vaud,Bercher,5512,,303,0,0,303,72,23.76%,231,76.24%,
gc_2022_droite-bourgeoise,20.03.22,droite,Gros-de-Vaud,Bercher,5512,,303,0,0,303,77,25.41%,226,74.59%,
gc_2022_centre,20.03.22,centre,Gros-de-Vaud,Bercher,5512,,303,0,0,303,58,19.14%,245,80.86%,
gc_2022_verts,20.03.22,centre-gauche,Gros-de-Vaud,Bercher,5512,,303,0,0,303,48,15.84%,255,84.16%,
gc_2022_PS,20.03.22,centre-gauche,Gros-de-Vaud,Bettens,5471,,122,0,0,122,14,11.48%,108,88.52%,
gc_2022_Gauche,20.03.22,gauche,Gros-de-Vaud,Bettens,5471,,122,0,0,122,,0.00%,122,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Gros-de-Vaud,Bettens,5471,,122,0,0,122,41,33.61%,81,66.39%,
gc_2022_droite-bourgeoise,20.03.22,droite,Gros-de-Vaud,Bettens,5471,,122,0,0,122,32,26.23%,90,73.77%,
gc_2022_centre,20.03.22,centre,Gros-de-Vaud,Bettens,5471,,122,0,0,122,16,13.11%,106,86.89%,
gc_2022_verts,20.03.22,centre-gauche,Gros-de-Vaud,Bettens,5471,,122,0,0,122,18,14.75%,104,85.25%,
gc_2022_PS,20.03.22,centre-gauche,Gros-de-Vaud,Bottens,5514,,268,0,0,268,13,4.85%,255,95.15%,
gc_2022_Gauche,20.03.22,gauche,Gros-de-Vaud,Bottens,5514,,268,0,0,268,,0.00%,268,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Gros-de-Vaud,Bottens,5514,,268,0,0,268,90,33.58%,178,66.42%,
